norad_id,object_id_hash,name,international_designator,epoch,mean_motion_rev_per_day,eccentricity,inclination_deg,ra_of_asc_node_deg,arg_of_pericenter_deg,mean_anomaly_deg,ephemeris_type,classification_type_from_celestrak,source_match_method,operator,users,purpose,detailed_purpose,country_operator,country_registry,orbit_class_from_ucs,orbit_type_from_ucs,launch_date_from_ucs,sensitivity_label,confidence,classification_reason,display_policy,important_note
26464,fdd96628af90,CLUSTER II-FM8 (TANGO),2000-045B,2026-05-05T15:25:53.737248,0.44404743,0.9005728,149.9972,44.3576,260.8928,1.2633,0,U,norad_id,European Space Agency (ESA) (and 250 international scientific investigators),Government,Space Science,,ESA,ESA,Elliptical,Deep Highly Eccentric,2000-08-09 00:00:00,government_sensitive,0.78,Public metadata indicates government or mixed civil/military involvement,"{""safe_to_display_full_details"": false, ""redaction_level"": ""medium"", ""display_name"": ""restricted_object_fdd96628af90"", ""show_exact_orbit"": false, ""show_operator"": false, ""show_purpose"": true, ""allowed_fields"": [""object_id_hash"", ""norad_id"", ""orbit_class"", ""general_purpose"", ""sensitivity_label"", ""confidence""]}","This is an information-handling risk label based on public metadata, not an official classified/unclassified determination."
26554,787448a165f0,NSS-11,2000-059A,2026-05-03T19:14:22.522848,1.00272419,0.0003281,2.0128,81.8876,328.4282,275.9819,0,U,norad_id,SES S.A.,Commercial,Communications,,Netherlands,USA,GEO,,2000-10-02 00:00:00,commercial_sensitive,0.72,Public metadata indicates commercially sensitive sensing/communications/navigation use,"{""safe_to_display_full_details"": false, ""redaction_level"": ""medium"", ""display_name"": ""NSS-11"", ""show_exact_orbit"": false, ""show_operator"": true, ""show_purpose"": true, ""allowed_fields"": [""object_id_hash"", ""norad_id"", ""name"", ""operator"", ""orbit_class"", ""general_purpose"", ""sensitivity_label"", ""confidence""]}","This is an information-handling risk label based on public metadata, not an official classified/unclassified determination."
26575,9a41836f977f,USA 153,2000-065A,2026-05-03T15:37:01.045056,1.0026761,0.0003926,11.5503,35.7876,33.9926,160.399,0,U,norad_id,US Air Force,Military,Communications,,USA,USA,GEO,,2000-10-20 00:00:00,defense_sensitive,0.9,Public metadata indicates military/defense/intelligence-related use,"{""safe_to_display_full_details"": false, ""redaction_level"": ""high"", ""display_name"": ""restricted_object_9a41836f977f"", ""show_exact_orbit"": false, ""show_operator"": false, ""show_purpose"": false, ""allowed_fields"": [""object_id_hash"", ""norad_id"", ""orbit_class"", ""general_purpose"", ""sensitivity_label"", ""confidence""]}","This is an information-handling risk label based on public metadata, not an official classified/unclassified determination."
26580,e6d24c80900a,AMC-6,2000-067A,2026-05-03T17:45:37.264896,1.00271768,0.0003708,0.075,71.8533,331.5508,309.5905,0,U,norad_id,SES S.A.,Commercial,Communications,,USA,USA,GEO,,2000-10-22 00:00:00,commercial_sensitive,0.72,Public metadata indicates commercially sensitive sensing/communications/navigation use,"{""safe_to_display_full_details"": false, ""redaction_level"": ""medium"", ""display_name"": ""AMC-6"", ""show_exact_orbit"": false, ""show_operator"": true, ""show_purpose"": true, ""allowed_fields"": [""object_id_hash"", ""norad_id"", ""name"", ""operator"", ""orbit_class"", ""general_purpose"", ""sensitivity_label"", ""confidence""]}","This is an information-handling risk label based on public metadata, not an official classified/unclassified determination."
26605,e3718c4a5272,NAVSTAR 49 (USA 154),2000-071A,2026-05-03T14:47:50.928288,2.00567746,0.017435,55.6014,96.7137,266.378,159.426,0,U,norad_id,DoD/US Air Force,Military/Commercial,Navigation/Global Positioning,,USA,USA,MEO,Non-Polar Inclined,2000-11-10 00:00:00,defense_sensitive,0.9,Public metadata indicates military/defense/intelligence-related use,"{""safe_to_display_full_details"": false, ""redaction_level"": ""high"", ""display_name"": ""restricted_object_e3718c4a5272"", ""show_exact_orbit"": false, ""show_operator"": false, ""show_purpose"": false, ""allowed_fields"": [""object_id_hash"", ""norad_id"", ""orbit_class"", ""general_purpose"", ""sensitivity_label"", ""confidence""]}","This is an information-handling risk label based on public metadata, not an official classified/unclassified determination."
26700,fb5317aa86c0,ISS (DESTINY),2001-006B,2026-05-03T19:30:13.348800,15.4908112,0.0007297,51.6305,159.7493,20.0235,340.1038,0,U,loose_name,Norwegian Coastal Admnistration,Government,Communications,Automatic Identification System (AIS),Norway,Norway,LEO,Sun-Synchronous,2010-07-12 00:00:00,government_sensitive,0.78,Public metadata indicates government or mixed civil/military involvement,"{""safe_to_display_full_details"": false, ""redaction_level"": ""medium"", ""display_name"": ""restricted_object_fb5317aa86c0"", ""show_exact_orbit"": false, ""show_operator"": false, ""show_purpose"": true, ""allowed_fields"": [""object_id_hash"", ""norad_id"", ""orbit_class"", ""general_purpose"", ""sensitivity_label"", ""confidence""]}","This is an information-handling risk label based on public metadata, not an official classified/unclassified determination."
26702,1b78c43f6a83,ODIN,2001-007A,2026-05-03T20:13:15.881952,15.64480044,4.4e-05,97.3943,162.3417,324.6136,35.5094,0,U,norad_id,Swedish National Space Board,Government,Earth Observation,Earth Science,Sweden,Sweden,LEO,Sun-Synchronous,2001-02-20 00:00:00,government_sensitive,0.78,Public metadata indicates government or mixed civil/military involvement,"{""safe_to_display_full_details"": false, ""redaction_level"": ""medium"", ""display_name"": ""restricted_object_1b78c43f6a83"", ""show_exact_orbit"": false, ""show_operator"": false, ""show_purpose"": true, ""allowed_fields"": [""object_id_hash"", ""norad_id"", ""orbit_class"", ""general_purpose"", ""sensitivity_label"", ""confidence""]}","This is an information-handling risk label based on public metadata, not an official classified/unclassified determination."
26715,07a467c29782,USA 157 (MILSTAR-2 2),2001-009A,2026-05-03T10:23:18.505248,1.00269047,0.00375789,11.4948,20.0414,179.0969,27.9891,0,U,norad_id,US Air Force,Military,Communications,,USA,USA,GEO,,2001-02-27 00:00:00,defense_sensitive,0.9,Public metadata indicates military/defense/intelligence-related use,"{""safe_to_display_full_details"": false, ""redaction_level"": ""high"", ""display_name"": ""restricted_object_07a467c29782"", ""show_exact_orbit"": false, ""show_operator"": false, ""show_purpose"": false, ""allowed_fields"": [""object_id_hash"", ""norad_id"", ""orbit_class"", ""general_purpose"", ""sensitivity_label"", ""confidence""]}","This is an information-handling risk label based on public metadata, not an official classified/unclassified determination."
26720,68a10b0759c5,BSAT-2A,2001-011B,2026-05-03T18:12:59.053248,0.99175194,0.0003113,10.6412,47.895,235.2854,301.8958,0,U,unmatched,,,,,,,,,,unknown_sensitive,0.55,No UCS match found; purpose/operator unknown from this dataset,"{""safe_to_display_full_details"": false, ""redaction_level"": ""medium"", ""display_name"": ""restricted_object_68a10b0759c5"", ""show_exact_orbit"": false, ""show_operator"": false, ""show_purpose"": true, ""allowed_fields"": [""object_id_hash"", ""norad_id"", ""orbit_class"", ""general_purpose"", ""sensitivity_label"", ""confidence""]}","This is an information-handling risk label based on public metadata, not an official classified/unclassified determination."
26857,4f69d894e5bd,OMNI-M1,2001-026A,2026-04-26T12:06:28.341216,3.92401515,0.00159786,44.8512,257.1743,43.7076,316.4248,0,U,unmatched,,,,,,,,,,unknown_sensitive,0.55,No UCS match found; purpose/operator unknown from this dataset,"{""safe_to_display_full_details"": false, ""redaction_level"": ""medium"", ""display_name"": ""restricted_object_4f69d894e5bd"", ""show_exact_orbit"": false, ""show_operator"": false, ""show_purpose"": true, ""allowed_fields"": [""object_id_hash"", ""norad_id"", ""orbit_class"", ""general_purpose"", ""sensitivity_label"", ""confidence""]}","This is an information-handling risk label based on public metadata, not an official classified/unclassified determination."
26880,33090b021d20,USA 159 (DSP 21),2001-033A,2026-05-03T17:15:39.000096,0.99196646,8.06e-05,12.7407,16.741,80.6281,103.8519,0,U,norad_id,US Air Force,Military,Earth Observation,Infrared Imaging,USA,USA,GEO,,2001-08-06 00:00:00,defense_sensitive,0.9,Public metadata indicates military/defense/intelligence-related use,"{""safe_to_display_full_details"": false, ""redaction_level"": ""high"", ""display_name"": ""restricted_object_33090b021d20"", ""show_exact_orbit"": false, ""show_operator"": false, ""show_purpose"": false, ""allowed_fields"": [""object_id_hash"", ""norad_id"", ""orbit_class"", ""general_purpose"", ""sensitivity_label"", ""confidence""]}","This is an information-handling risk label based on public metadata, not an official classified/unclassified determination."
26900,67876e535f65,INTELSAT 902 (IS-902),2001-039A,2026-05-03T18:09:50.556096,1.00271179,0.0004282,6.007,72.3131,325.0723,46.6397,0,U,norad_id,Intelsat S.A.,Commercial,Communications,,USA,USA,GEO,,2001-08-30 00:00:00,commercial_sensitive,0.72,Public metadata indicates commercially sensitive sensing/communications/navigation use,"{""safe_to_display_full_details"": false, ""redaction_level"": ""medium"", ""display_name"": ""INTELSAT 902 (IS-902)"", ""show_exact_orbit"": false, ""show_operator"": true, ""show_purpose"": true, ""allowed_fields"": [""object_id_hash"", ""norad_id"", ""name"", ""operator"", ""orbit_class"", ""general_purpose"", ""sensitivity_label"", ""confidence""]}","This is an information-handling risk label based on public metadata, not an official classified/unclassified determination."
26931,fb45dc3190d2,PCSAT (NO-44),2001-043C,2026-05-03T17:41:48.850944,14.31938734,0.0006413,67.0524,359.2393,263.9909,96.0463,0,U,unmatched,,,,,,,,,,unknown_sensitive,0.55,No UCS match found; purpose/operator unknown from this dataset,"{""safe_to_display_full_details"": false, ""redaction_level"": ""medium"", ""display_name"": ""restricted_object_fb45dc3190d2"", ""show_exact_orbit"": false, ""show_operator"": false, ""show_purpose"": true, ""allowed_fields"": [""object_id_hash"", ""norad_id"", ""orbit_class"", ""general_purpose"", ""sensitivity_label"", ""confidence""]}","This is an information-handling risk label based on public metadata, not an official classified/unclassified determination."
26958,a61fccff8765,PROBA-1,2001-049B,2026-05-03T20:39:20.304288,15.07329518,0.005334,97.961,130.849,272.9827,86.5296,0,U,norad_id,European Space Agency (ESA),Government,Technology Demonstration,,ESA,ESA,LEO,Sun-Synchronous,2001-10-22 00:00:00,government_sensitive,0.78,Public metadata indicates government or mixed civil/military involvement,"{""safe_to_display_full_details"": false, ""redaction_level"": ""medium"", ""display_name"": ""restricted_object_a61fccff8765"", ""show_exact_orbit"": false, ""show_operator"": false, ""show_purpose"": true, ""allowed_fields"": [""object_id_hash"", ""norad_id"", ""orbit_class"", ""general_purpose"", ""sensitivity_label"", ""confidence""]}","This is an information-handling risk label based on public metadata, not an official classified/unclassified determination."
26998,5ba191b77b3d,TIMED,2001-055B,2026-05-03T17:10:11.543232,14.9518677,0.0001411,74.0677,324.5575,200.6381,159.4747,0,U,norad_id,"National Aeronautics and Space Administration (NASA)/Applied Physics Laboratory, Johns Hopkins",Government/Civil,Space Science,,USA,USA,LEO,Polar,2001-12-07 00:00:00,government_sensitive,0.78,Public metadata indicates government or mixed civil/military involvement,"{""safe_to_display_full_details"": false, ""redaction_level"": ""medium"", ""display_name"": ""restricted_object_5ba191b77b3d"", ""show_exact_orbit"": false, ""show_operator"": false, ""show_purpose"": true, ""allowed_fields"": [""object_id_hash"", ""norad_id"", ""orbit_class"", ""general_purpose"", ""sensitivity_label"", ""confidence""]}","This is an information-handling risk label based on public metadata, not an official classified/unclassified determination."
27004,23d6d5f19fda,MAROC-TUBSAT,2001-056D,2026-05-03T10:55:19.396704,13.70260584,0.00190648,99.8062,299.4742,257.0387,130.6692,0,U,norad_id,CTRS Morocco/Institut für Luft-und Raumfahrttechnik (Berlin),Government,Technology Development,,Morocco/Germany,NR,LEO,Sun-Synchronous,2001-12-10 00:00:00,government_sensitive,0.78,Public metadata indicates government or mixed civil/military involvement,"{""safe_to_display_full_details"": false, ""redaction_level"": ""medium"", ""display_name"": ""restricted_object_23d6d5f19fda"", ""show_exact_orbit"": false, ""show_operator"": false, ""show_purpose"": true, ""allowed_fields"": [""object_id_hash"", ""norad_id"", ""orbit_class"", ""general_purpose"", ""sensitivity_label"", ""confidence""]}","This is an information-handling risk label based on public metadata, not an official classified/unclassified determination."
27056,2427459ead04,COSMOS 2385,2001-058B,2026-05-03T20:36:42.696000,12.60564103,0.0005539,82.5368,248.1903,343.4564,134.9148,0,U,norad_id,Ministry of Defense,Military,Communications,,Russia,Russia,LEO,Polar,2001-12-27 00:00:00,defense_sensitive,0.9,Public metadata indicates military/defense/intelligence-related use,"{""safe_to_display_full_details"": false, ""redaction_level"": ""high"", ""display_name"": ""restricted_object_2427459ead04"", ""show_exact_orbit"": false, ""show_operator"": false, ""show_purpose"": false, ""allowed_fields"": [""object_id_hash"", ""norad_id"", ""orbit_class"", ""general_purpose"", ""sensitivity_label"", ""confidence""]}","This is an information-handling risk label based on public metadata, not an official classified/unclassified determination."
27057,43b030055159,COSMOS 2386,2001-058C,2026-05-03T20:08:54.058848,12.61615932,0.0001289,82.5441,242.5488,121.4705,238.6511,0,U,norad_id,Ministry of Defense,Military,Communications,,Russia,Russia,LEO,Polar,2001-12-27 00:00:00,defense_sensitive,0.9,Public metadata indicates military/defense/intelligence-related use,"{""safe_to_display_full_details"": false, ""redaction_level"": ""high"", ""display_name"": ""restricted_object_43b030055159"", ""show_exact_orbit"": false, ""show_operator"": false, ""show_purpose"": false, ""allowed_fields"": [""object_id_hash"", ""norad_id"", ""orbit_class"", ""general_purpose"", ""sensitivity_label"", ""confidence""]}","This is an information-handling risk label based on public metadata, not an official classified/unclassified determination."
27168,ad9b0696e022,USA 164 (MILSTAR-2 3),2002-001A,2026-05-03T14:24:02.847744,1.00271883,0.0100003,11.1277,22.1772,7.0567,67.1859,0,U,norad_id,US Air Force,Military,Communications,,USA,USA,GEO,,2002-01-16 00:00:00,defense_sensitive,0.9,Public metadata indicates military/defense/intelligence-related use,"{""safe_to_display_full_details"": false, ""redaction_level"": ""high"", ""display_name"": ""restricted_object_ad9b0696e022"", ""show_exact_orbit"": false, ""show_operator"": false, ""show_purpose"": false, ""allowed_fields"": [""object_id_hash"", ""norad_id"", ""orbit_class"", ""general_purpose"", ""sensitivity_label"", ""confidence""]}","This is an information-handling risk label based on public metadata, not an official classified/unclassified determination."
27380,db2b22ead567,INTELSAT 904 (IS-904),2002-007A,2026-05-03T04:41:38.758272,1.00272542,0.00079809,6.8095,69.7142,342.9758,207.349,0,U,norad_id,Intelsat S.A.,Commercial,Communications,,USA,USA,GEO,,2002-02-23 00:00:00,commercial_sensitive,0.72,Public metadata indicates commercially sensitive sensing/communications/navigation use,"{""safe_to_display_full_details"": false, ""redaction_level"": ""medium"", ""display_name"": ""INTELSAT 904 (IS-904)"", ""show_exact_orbit"": false, ""show_operator"": true, ""show_purpose"": true, ""allowed_fields"": [""object_id_hash"", ""norad_id"", ""name"", ""operator"", ""orbit_class"", ""general_purpose"", ""sensitivity_label"", ""confidence""]}","This is an information-handling risk label based on public metadata, not an official classified/unclassified determination."
27424,51dda521c115,AQUA,2002-022A,2026-05-03T21:45:52.913952,14.62088862,0.000212,98.4253,92.3154,87.6383,295.3323,0,U,norad_id,National Aeronautics and Space Administration (NASA) - Earth Science Enterprise/Japan Meteorological Agency/Brazilian Space Agency,Government,Earth Observation,Earth Science,USA/Japan/Brazil,USA,LEO,Sun-Synchronous,2002-05-04 00:00:00,government_sensitive,0.78,Public metadata indicates government or mixed civil/military involvement,"{""safe_to_display_full_details"": false, ""redaction_level"": ""medium"", ""display_name"": ""restricted_object_51dda521c115"", ""show_exact_orbit"": false, ""show_operator"": false, ""show_purpose"": true, ""allowed_fields"": [""object_id_hash"", ""norad_id"", ""orbit_class"", ""general_purpose"", ""sensitivity_label"", ""confidence""]}","This is an information-handling risk label based on public metadata, not an official classified/unclassified determination."
27426,cfa62640f6f4,DIRECTV 5 (TEMPO 1),2002-023A,2026-05-03T13:08:04.866720,1.00272742,0.0003594,4.7652,75.8525,325.5992,266.9146,0,U,norad_id,"DirecTV, Inc.",Commercial,Communications,,USA,USA,GEO,,2002-05-07 00:00:00,commercial_sensitive,0.72,Public metadata indicates commercially sensitive sensing/communications/navigation use,"{""safe_to_display_full_details"": false, ""redaction_level"": ""medium"", ""display_name"": ""DIRECTV 5 (TEMPO 1)"", ""show_exact_orbit"": false, ""show_operator"": true, ""show_purpose"": true, ""allowed_fields"": [""object_id_hash"", ""norad_id"", ""name"", ""operator"", ""orbit_class"", ""general_purpose"", ""sensitivity_label"", ""confidence""]}","This is an information-handling risk label based on public metadata, not an official classified/unclassified determination."
